open,high,low,close,volume
0.013801,0.013829,0.013784,0.013829,2250987.59
0.013829,0.013832,0.013775,0.013814,1830535.27
0.013819,0.013912,0.013818,0.013856,8841905.55
0.013856,0.013856,0.013856,0.013856,8841905.55
0.01385,0.01387,0.013799,0.013814,3413598.39
0.013814,0.013814,0.013814,0.013814,3413598.39
0.013814,0.013818,0.013744,0.013765,4000217.57
0.013765,0.013765,0.013765,0.013765,4000217.57
0.013766,0.013767,0.01366,0.013686,5506873.82
0.013691,0.013754,0.013674,0.013674,5434026.1
0.013683,0.0137,0.01367,0.013688,3656878.2
0.013688,0.013688,0.013688,0.013688,3656878.2
0.013686,0.013708,0.013666,0.013667,1819354.09
0.013667,0.013712,0.013667,0.013705,3128257.08
0.013704,0.013712,0.013667,0.013689,1175267.72
0.013689,0.013689,0.013689,0.013689,1175267.72
0.013708,0.013775,0.013696,0.013756,4527296.19
0.013754,0.013847,0.013693,0.013714,9391308.63
0.013709,0.013722,0.013679,0.013699,2808617.53
0.013697,0.013697,0.013697,0.013697,93172.58
0.013697,0.013733,0.013672,0.013709,1090491.8
0.013723,0.013724,0.013695,0.013724,1277541.76
0.013714,0.013718,0.013656,0.013667,3478570.27
0.013667,0.013667,0.013667,0.013667,3478570.27
0.013673,0.013697,0.013673,0.013688,1254434.23
0.013688,0.013688,0.013688,0.013688,3085.53
0.013688,0.013698,0.013682,0.013698,796269.22
0.013698,0.013698,0.013698,0.013698,796269.22
0.013698,0.013698,0.013669,0.013673,1402600.84
0.013673,0.013673,0.013673,0.013673,1402600.84
0.013678,0.013698,0.013669,0.01369,1038242.02
0.013687,0.013687,0.013687,0.013687,4583.34
0.013687,0.013698,0.013674,0.013688,801101.46
0.013687,0.013697,0.013667,0.013667,1399549.7
0.013674,0.013685,0.013665,0.013682,1253778.64
0.013676,0.013676,0.013672,0.013672,5324.53
0.013676,0.013707,0.013668,0.013701,1149408.25
0.013701,0.013701,0.0137,0.0137,237970.52
0.013701,0.01371,0.013659,0.01367,3557807.9
0.01367,0.01367,0.01367,0.01367,3557807.9
0.013671,0.013684,0.013663,0.013664,1534168.69
0.013665,0.013665,0.013665,0.013665,7318.5
0.013665,0.013686,0.013662,0.013671,1015196.03
0.013671,0.013671,0.013671,0.013671,1015196.03
0.013669,0.013693,0.013664,0.013673,886825.36
0.01368,0.013691,0.013665,0.013674,3326242.2
0.013674,0.013674,0.013674,0.013674,20684.55
0.013674,0.013692,0.013663,0.013669,2398371.14
0.013669,0.013669,0.013669,0.013669,19640.13
0.013669,0.013699,0.013669,0.013694,682962.9
0.013694,0.013694,0.013694,0.013694,682962.9
0.013693,0.013694,0.013671,0.013671,365163.04
0.013677,0.013677,0.01366,0.013672,1900332.54
0.013677,0.013677,0.013677,0.013677,11828.84
0.013677,0.013677,0.013659,0.013669,827889.0
0.01367,0.01367,0.01367,0.01367,26056.04
0.01367,0.013686,0.013658,0.01368,2859330.02
0.013677,0.013691,0.013677,0.013691,612686.64
0.013677,0.013693,0.013677,0.01369,2744996.25
0.01369,0.01369,0.01369,0.01369,2744996.25
0.013687,0.0137,0.013673,0.013699,2149246.74
0.013699,0.013699,0.013699,0.013699,2149246.74
0.013699,0.013714,0.013666,0.013673,1994715.15
0.013671,0.013675,0.013671,0.013675,60389.47
0.013671,0.013735,0.013668,0.013711,1924268.47
0.013715,0.013715,0.013715,0.013715,2515.85
0.013715,0.013716,0.013638,0.01367,4786731.23
0.013678,0.013679,0.013678,0.013679,40610.8
0.013678,0.013681,0.013586,0.0136,8592485.71
0.0136,0.0136,0.0136,0.0136,23680.0
0.0136,0.013628,0.0136,0.013625,1172945.14
0.013619,0.013619,0.013619,0.013619,3720.93
0.013619,0.01364,0.013601,0.013631,1452505.99
0.013626,0.013626,0.013626,0.013626,1452.89
0.013626,0.013662,0.013626,0.013658,359529.8
0.013663,0.013663,0.013649,0.013649,72972.5
0.013663,0.013669,0.013645,0.013645,1829252.91
0.013645,0.013645,0.013645,0.013645,81621.22
0.013645,0.013708,0.013645,0.013694,585085.67
0.013703,0.013715,0.013703,0.013713,147062.62
0.013703,0.013817,0.013697,0.0138,8960759.48
0.013802,0.013802,0.013795,0.013795,334084.85
0.013802,0.013832,0.013775,0.013804,8627972.1
0.013798,0.013798,0.013798,0.013798,1807.34
0.013798,0.013798,0.013749,0.013766,1629940.87
0.013768,0.01377,0.013768,0.01377,68016.92
0.013768,0.013791,0.013768,0.013779,815268.87
0.013779,0.013779,0.013779,0.013779,815268.87
0.013779,0.013789,0.013745,0.013789,5311894.01
0.013789,0.013789,0.013789,0.013789,5311894.01
0.013776,0.013796,0.013732,0.013794,5939629.82
0.013799,0.013799,0.013799,0.013799,4282.0
0.013799,0.013839,0.013788,0.013817,5948962.23
0.013821,0.013821,0.013821,0.013821,2317.52
0.013821,0.013828,0.013792,0.013827,835985.59
0.013821,0.013821,0.013819,0.013819,412009.34
0.013821,0.013821,0.013764,0.013774,2871333.13
0.013774,0.013774,0.013774,0.013774,2871333.13
0.013766,0.013791,0.013763,0.013788,805704.09
0.013783,0.013783,0.01378,0.01378,128508.51
0.013783,0.013783,0.013764,0.013769,1338020.7
0.013772,0.013772,0.013772,0.013772,1457.41
0.013772,0.013772,0.013705,0.013722,5441439.17
0.013722,0.013722,0.013722,0.013722,5441439.17
0.013728,0.013734,0.013708,0.013717,589714.73
0.013717,0.013717,0.013717,0.013717,589714.73
0.013718,0.013722,0.013679,0.013712,2394952.09
0.013712,0.013712,0.013712,0.013712,2394952.09
0.013721,0.013727,0.013699,0.013714,654403.23
0.013714,0.013714,0.013714,0.013714,654403.23
0.01371,0.013723,0.013695,0.013707,1494308.9
0.013708,0.01371,0.013708,0.01371,8736.88
0.013708,0.013723,0.013669,0.013676,685549.91
0.013677,0.013682,0.013675,0.013682,47966.98
0.013677,0.013703,0.013675,0.013681,439556.93
0.013681,0.013681,0.013681,0.013681,439556.93
0.01368,0.013694,0.013676,0.013677,176071.17
0.013677,0.013677,0.013677,0.013677,176071.17
0.013672,0.013708,0.01367,0.013706,246428.78
0.013706,0.013706,0.013706,0.013706,246428.78
0.01371,0.01373,0.013704,0.013721,549309.9
0.013721,0.013721,0.013721,0.013721,549309.9
0.013729,0.013802,0.013725,0.013768,2910024.21
0.013774,0.01378,0.013774,0.01378,200634.11
0.013774,0.013792,0.013755,0.013776,1502123.17
0.01378,0.013787,0.01378,0.013787,76090.83
0.01378,0.013787,0.013699,0.013719,1574509.95
0.013719,0.013719,0.013719,0.013719,1574509.95
0.013712,0.01372,0.013676,0.013686,1314553.74
0.013693,0.0137,0.013693,0.0137,52843.57
0.013693,0.013729,0.013685,0.013685,1843595.66
0.013698,0.013699,0.013698,0.013699,20430.82
0.013698,0.013707,0.01365,0.013675,1668411.11
0.013675,0.013675,0.013675,0.013675,5522.18
0.013675,0.01368,0.013655,0.013668,710618.0
0.013668,0.013668,0.013668,0.013668,710618.0
0.01366,0.01366,0.013623,0.013646,3087254.55
0.013635,0.013635,0.013635,0.013635,30535.16
0.013635,0.013635,0.013591,0.0136,3337084.7
0.013604,0.013608,0.013603,0.013608,69507.43
0.013604,0.013621,0.013561,0.013572,4001566.95
0.013577,0.013579,0.013571,0.013578,211111.61
0.013577,0.013579,0.013481,0.013525,8710990.89
0.013527,0.013527,0.013527,0.013527,1847.74
0.013527,0.013552,0.013523,0.01355,1088066.0
0.013554,0.013558,0.013554,0.013558,49218.63
0.013554,0.01357,0.013547,0.013562,1462116.14
0.013562,0.013562,0.013562,0.013562,1462116.14
0.013563,0.013568,0.013535,0.013536,1272302.14
0.013536,0.013543,0.013536,0.013537,292023.8
0.013536,0.013543,0.0135,0.01351,3631558.41
0.013514,0.013514,0.013509,0.01351,193178.45
0.013514,0.013514,0.01347,0.013488,4360653.46
0.013487,0.013487,0.013485,0.013487,22160.34
0.013487,0.013492,0.013474,0.013475,489335.09
0.013475,0.013475,0.013475,0.013475,31157.47
0.013475,0.013488,0.013459,0.013487,2006461.79
0.013487,0.013488,0.013487,0.013488,102475.87
0.013487,0.013488,0.01346,0.013477,1805549.21
0.013477,0.013477,0.013471,0.013471,33771.05
0.013477,0.013483,0.013466,0.013477,704468.17
0.013476,0.013476,0.013469,0.013469,37456.66
0.013476,0.013497,0.013469,0.013497,886407.46
0.0135,0.0135,0.0135,0.0135,2147.39
0.0135,0.013551,0.013497,0.013515,4718257.39
0.013516,0.013516,0.013516,0.013516,1436.9
0.013516,0.013525,0.013497,0.013499,1563469.2
0.013499,0.013499,0.013499,0.013499,1563469.2
0.013496,0.01352,0.013496,0.01352,395029.02
0.01352,0.01352,0.01352,0.01352,395029.02
0.01352,0.013547,0.013513,0.013529,1587446.28
0.013529,0.013529,0.013529,0.013529,1587446.28
0.01353,0.013553,0.013522,0.013553,1724596.08
0.013553,0.01356,0.013553,0.013556,71903.54
0.013553,0.01356,0.013533,0.013538,636378.35
0.013527,0.013529,0.013523,0.013529,44247.93
0.013527,0.013544,0.013522,0.013539,632380.72
0.013533,0.013533,0.013523,0.013523,106699.41
0.013533,0.013544,0.013523,0.013534,348713.07
0.013531,0.013531,0.01352,0.01353,246479.03
0.013531,0.013531,0.013495,0.013521,1142619.58
0.013521,0.013521,0.013521,0.013521,1142619.58
0.013521,0.013521,0.013504,0.013517,350243.41
0.013518,0.013522,0.013518,0.013522,50241.29
0.013518,0.013522,0.01349,0.013498,707407.7
0.013508,0.013508,0.013508,0.013508,23911.66
0.013508,0.013536,0.013508,0.013513,874354.95
0.013516,0.01352,0.013516,0.013518,118884.32
0.013516,0.01352,0.013508,0.013512,381020.2
0.013516,0.013516,0.013514,0.013514,41495.5
0.013516,0.013523,0.013478,0.013478,1603253.6
0.013482,0.013491,0.013482,0.013484,133592.0
0.013482,0.013491,0.013445,0.013445,2015535.63
0.013445,0.013445,0.013445,0.013445,2015535.63
0.013452,0.013462,0.013446,0.013459,916554.32
0.013456,0.013456,0.013445,0.013453,1084512.17
0.013456,0.01349,0.013445,0.01349,1527346.17
0.013488,0.013494,0.013488,0.01349,199081.4
0.013488,0.013494,0.013478,0.013493,1500481.43
0.013489,0.013489,0.013485,0.013485,34829.38
0.013489,0.0135,0.013484,0.013497,124650.82
0.013497,0.013497,0.013497,0.013497,124650.82
0.013501,0.013521,0.013501,0.013515,1264689.48
0.01352,0.01352,0.01352,0.01352,1371.03
0.01352,0.013529,0.01352,0.013529,116381.43
0.013529,0.013529,0.013527,0.013527,525354.48
0.013529,0.013532,0.013521,0.013525,1178907.79
0.013525,0.013525,0.013525,0.013525,20437.0
0.013525,0.013534,0.013514,0.013534,435520.45
0.013533,0.013534,0.01352,0.01352,88857.25
0.013533,0.013534,0.013493,0.0135,443855.59
0.0135,0.0135,0.0135,0.0135,76190.45
0.0135,0.013521,0.013497,0.013497,454824.97
0.0135,0.0135,0.013452,0.013465,1818517.55
0.013461,0.01347,0.013461,0.01347,26594.1
0.013461,0.01347,0.01345,0.013464,1001243.21
0.013464,0.01347,0.013464,0.01347,9657.43
0.013464,0.013489,0.013464,0.013488,274778.0
0.013489,0.013489,0.01348,0.013484,1652545.17
0.013489,0.013497,0.01348,0.013496,2029390.88
0.013496,0.013496,0.013482,0.013483,248896.69
0.013496,0.0135,0.013481,0.013481,992708.68
0.013488,0.013488,0.01348,0.013487,1257319.12
0.013488,0.013488,0.013466,0.013466,2011927.47
0.013472,0.01348,0.013472,0.013474,554619.03
0.013472,0.01348,0.013466,0.013476,871288.84
0.01347,0.013474,0.013465,0.013474,148056.32
0.01347,0.013484,0.013465,0.01347,406962.58
0.01347,0.013471,0.013461,0.013461,586792.81
0.01347,0.013471,0.013456,0.013463,1700188.41
0.013469,0.013469,0.013446,0.013449,1092856.01
0.013469,0.013469,0.013446,0.013461,1761949.17
0.013463,0.013474,0.013463,0.013474,101451.09
0.013463,0.013482,0.013463,0.013477,296229.0
0.013478,0.013494,0.013477,0.01349,163166.75
0.013478,0.013494,0.013477,0.01349,204589.47
0.01349,0.013491,0.013484,0.013484,30482.9
0.01349,0.013491,0.013484,0.013484,86049.01
0.013484,0.013484,0.013484,0.013484,86049.01
0.013484,0.013491,0.013484,0.013491,509071.79
0.013491,0.013491,0.01349,0.013491,21580.1
0.013491,0.013499,0.013469,0.013471,2103049.87
0.013471,0.013478,0.013471,0.013472,158332.42
0.013471,0.01348,0.013471,0.013472,401119.67
0.013472,0.013472,0.013466,0.013467,165193.04
0.013472,0.013485,0.013465,0.013465,777760.77
0.013464,0.013476,0.013461,0.013476,208875.82
0.013464,0.0135,0.013461,0.013474,527151.17
0.013468,0.013478,0.013467,0.013478,74406.95
0.013468,0.013478,0.013464,0.013464,110232.75
0.013465,0.013465,0.01345,0.01345,547176.07
0.013465,0.013465,0.01344,0.013445,1167273.75
0.013445,0.013452,0.013438,0.013438,1358307.17
0.013445,0.013452,0.013432,0.013438,1714248.54
0.013437,0.013453,0.013437,0.013449,263712.23
0.013437,0.013464,0.013437,0.01346,556998.39
0.01346,0.013462,0.013449,0.013458,132760.83
0.01346,0.013462,0.013449,0.013451,277760.82
0.013447,0.013447,0.013427,0.013432,675605.6
0.013447,0.013447,0.013427,0.013438,1848467.16
0.01344,0.01344,0.013419,0.013425,388805.8
0.01344,0.01344,0.013391,0.013418,2448378.38
0.013418,0.013435,0.013414,0.013435,611640.35
0.013418,0.013439,0.013414,0.013436,741184.16
0.013433,0.01345,0.013433,0.013436,210300.93
0.013433,0.01345,0.013394,0.013408,699543.78
0.013411,0.013411,0.013374,0.013387,1208679.98
0.013411,0.013426,0.013374,0.013417,1903608.9
0.013422,0.013434,0.013422,0.013426,758533.21
0.013422,0.013439,0.013419,0.013425,1466076.17
0.01342,0.013445,0.013409,0.013428,3111742.02
0.01342,0.013445,0.013409,0.013442,3283074.26
0.013429,0.013429,0.013424,0.013424,11716.56
0.013429,0.013429,0.013412,0.013419,362534.72
0.013427,0.013429,0.013419,0.013419,299154.8
0.013427,0.013429,0.013409,0.013409,578811.58
0.013412,0.013412,0.013396,0.013396,411306.76
0.013412,0.013412,0.013388,0.013409,590230.76
0.013405,0.013423,0.013405,0.013423,187381.44
0.013405,0.013423,0.013405,0.013417,306977.47
0.013416,0.013439,0.013416,0.013433,267935.19
0.013416,0.013441,0.013416,0.013441,301344.72
0.013437,0.013447,0.013437,0.013445,38097.22
0.013437,0.013505,0.013437,0.0135,1601811.75
0.0135,0.0135,0.013475,0.013487,367421.78
0.0135,0.0135,0.013466,0.01347,438766.42
0.01347,0.013472,0.01347,0.013472,13631.79
0.01347,0.013491,0.01347,0.013487,487519.64
0.01348,0.01348,0.013463,0.013463,310035.44
0.01348,0.01348,0.013462,0.01347,531054.73
0.013473,0.013482,0.013473,0.013477,331683.92
0.013473,0.013482,0.013455,0.013471,671495.25
0.013472,0.013491,0.013472,0.013491,603341.05
0.013472,0.013491,0.013463,0.013465,1467217.41
0.013467,0.013468,0.013465,0.013465,78872.83
0.013467,0.013485,0.013465,0.013485,123087.57
0.013485,0.013502,0.013485,0.013496,108721.28
0.013485,0.013512,0.013485,0.013508,264493.13
0.013504,0.013504,0.013495,0.0135,297694.27
0.013504,0.013504,0.013488,0.013488,383587.12
0.013488,0.013517,0.01348,0.013517,236316.34
0.013488,0.01354,0.01348,0.013532,650758.35
0.01352,0.013536,0.013519,0.013521,136938.52
0.01352,0.013536,0.0135,0.013528,412691.31
0.013523,0.013524,0.013499,0.013524,335665.2
0.013523,0.013546,0.013499,0.013546,636320.02
0.013537,0.013557,0.01353,0.013554,657587.13
0.013537,0.013557,0.01353,0.013556,925730.21
0.013556,0.013586,0.013556,0.013579,1123908.48
0.013556,0.013586,0.013556,0.013575,1427642.57
0.013575,0.013575,0.013549,0.013549,536003.53
0.013575,0.013575,0.013531,0.013535,1382954.86
0.013542,0.013547,0.013536,0.013536,98634.06
0.013542,0.013559,0.013536,0.013544,447067.26
0.013542,0.013547,0.013542,0.013547,135950.33
0.013542,0.013555,0.013542,0.013542,384319.64
0.013541,0.013541,0.013533,0.013535,26688.29
0.013541,0.013623,0.013533,0.013614,4372564.51
0.013615,0.013661,0.013605,0.013658,1604482.12
0.013615,0.013751,0.013564,0.013627,14531417.09
0.01362,0.01362,0.013587,0.013591,1313834.02
0.01362,0.01362,0.01357,0.013597,3153087.18
0.013588,0.013778,0.01358,0.013696,18830036.17
0.013588,0.013778,0.01358,0.01366,19392647.9
0.013662,0.013675,0.01365,0.013673,2043691.37
0.013662,0.01368,0.01365,0.01368,2740676.33
0.013679,0.013713,0.013679,0.013704,1818758.28
0.013679,0.013713,0.01366,0.013667,2712241.48
0.013678,0.013686,0.013651,0.013651,1061470.21
0.013678,0.013686,0.013441,0.013497,17865342.66
0.013488,0.013492,0.013478,0.013491,581249.85
0.013488,0.013528,0.013478,0.013528,2444488.1
0.013523,0.013532,0.013483,0.01349,939300.56
0.013523,0.013532,0.013483,0.013499,2110948.95
0.013496,0.013511,0.013482,0.013487,1018440.44
0.013496,0.013511,0.013482,0.0135,1252677.65
0.0135,0.013522,0.0135,0.013522,308475.17
0.0135,0.013551,0.0135,0.013543,1014982.63
0.013552,0.013564,0.013552,0.013553,407033.41
0.013552,0.013584,0.013552,0.013583,795470.99
0.013584,0.013589,0.013583,0.013589,352067.14
0.013584,0.01359,0.013564,0.013574,1339130.13
0.013568,0.013568,0.013559,0.013559,130668.21
0.013568,0.013568,0.013558,0.013559,161014.62
0.013564,0.013565,0.013558,0.013565,77281.5
0.013564,0.013576,0.013558,0.013565,537489.92
0.013566,0.013567,0.013566,0.013567,42441.7
0.013566,0.013577,0.013566,0.013569,130782.01
0.01357,0.01357,0.013567,0.013567,181836.31
0.01357,0.01357,0.013567,0.013568,226699.26
0.013568,0.013577,0.013568,0.013577,63697.96
0.013568,0.013577,0.013567,0.013574,189745.83
0.013574,0.013606,0.013574,0.013577,2229683.26
0.013574,0.013606,0.013574,0.013581,2918805.61
0.013582,0.013591,0.013568,0.013591,1025258.02
0.013582,0.013597,0.013568,0.01359,1304663.03
0.013596,0.013596,0.01359,0.01359,75214.93
0.013596,0.013596,0.013565,0.013565,788521.96
0.013558,0.013558,0.013543,0.013549,883871.36
0.013558,0.013558,0.013528,0.013531,1523389.96
0.013537,0.013544,0.013533,0.013533,155334.74
0.013537,0.013548,0.013526,0.013544,580684.96
0.013543,0.013544,0.013533,0.013533,67068.16
0.013543,0.013566,0.01353,0.013566,243387.16
0.013573,0.013573,0.013556,0.013559,163486.93
0.013573,0.013573,0.013546,0.013547,435299.96
0.013547,0.013547,0.013542,0.013542,66890.58
0.013547,0.013547,0.013536,0.01354,304541.79
0.013546,0.013546,0.013542,0.013542,95108.52
0.013546,0.013562,0.013542,0.013554,109641.18
0.013561,0.013563,0.013545,0.013545,36869.37
0.013561,0.013563,0.013503,0.013511,666015.14
0.013503,0.013521,0.013473,0.013517,1076910.87
0.013503,0.013526,0.013473,0.013515,1410099.4
0.013511,0.013548,0.013511,0.013536,210914.15
0.013511,0.013548,0.013511,0.013532,623065.26
0.013523,0.013523,0.013496,0.01351,335551.32
0.013523,0.013544,0.013496,0.013542,943412.06
0.013538,0.013538,0.013471,0.0135,1086090.38
0.013538,0.013538,0.013467,0.01349,2121404.33
0.01349,0.01349,0.013472,0.013472,237007.89
0.01349,0.01349,0.013466,0.013469,525403.4
0.013471,0.013475,0.013352,0.01337,6900033.5
0.013471,0.013475,0.013309,0.013403,13626291.81
0.013396,0.013396,0.013345,0.01337,1214347.97
0.013396,0.013416,0.013345,0.013396,2691534.23
0.013395,0.013401,0.013361,0.01337,2566464.6
0.013395,0.013401,0.013361,0.013382,3989223.0
0.013361,0.013386,0.01333,0.013358,1374653.08
0.013361,0.013418,0.01333,0.013401,2459560.95
0.013404,0.013417,0.013393,0.013396,666076.19
0.013404,0.013417,0.013371,0.013375,1919381.76
0.013375,0.013375,0.01335,0.013353,649106.89
0.013375,0.013381,0.01335,0.013369,3309162.97
0.01337,0.013378,0.013355,0.013355,227790.19
0.01337,0.013378,0.013346,0.013373,423523.93
0.013363,0.013381,0.013344,0.013379,1712436.89
0.013363,0.01341,0.013344,0.01341,4381957.09
0.01341,0.013434,0.01341,0.01341,1171849.49
0.01341,0.013434,0.013399,0.013411,1833512.0
0.013417,0.013451,0.013399,0.013441,1221320.32
0.013417,0.013464,0.013399,0.013444,1789154.33
0.013444,0.013461,0.013435,0.013456,464902.62
0.013444,0.013461,0.013406,0.013424,1318674.26
0.013433,0.013433,0.013379,0.013386,1381747.54
0.013433,0.013433,0.013363,0.01337,1649679.44
0.01337,0.013382,0.013229,0.013304,26349272.18
0.01337,0.013382,0.013229,0.013312,28101851.29
0.013321,0.013321,0.013311,0.013313,20567.42
0.013321,0.013336,0.013306,0.013323,2568929.25
0.013326,0.013345,0.013326,0.01334,573140.82
0.013326,0.013345,0.013326,0.013342,771624.0
0.013339,0.013339,0.013318,0.013321,118202.33
0.013339,0.013339,0.013309,0.013332,898360.23
0.013322,0.013331,0.013309,0.013316,924287.34
0.013322,0.013331,0.01329,0.01329,2410410.55
0.013286,0.013309,0.013286,0.013307,624739.33
0.013286,0.013326,0.013286,0.013317,1047068.53
0.013315,0.013315,0.013293,0.013297,1114618.48
0.013315,0.013315,0.013266,0.013267,2356675.91
0.013264,0.013276,0.013234,0.01326,2614748.42
0.013264,0.01328,0.013234,0.013276,3841412.42
0.013279,0.013282,0.01324,0.013248,1673789.11
0.013279,0.013282,0.01324,0.013281,2348803.4
0.013283,0.013308,0.013283,0.013306,1108322.35
0.013283,0.013317,0.013283,0.013314,1234925.27
0.013321,0.013349,0.013312,0.013325,2023872.24
0.013321,0.013357,0.013312,0.013347,3093465.03
0.013327,0.013344,0.013325,0.013344,232985.23
0.013327,0.013344,0.013325,0.013329,349037.62
0.013329,0.013357,0.013329,0.013357,552231.04
0.013329,0.013376,0.013329,0.013371,808558.27
0.013373,0.013392,0.013359,0.01339,734004.62
0.013373,0.013399,0.013359,0.013397,842029.29
0.013388,0.013388,0.013354,0.013356,510480.17
0.013388,0.013388,0.013354,0.013372,1005424.56
0.013363,0.01337,0.013354,0.013369,121763.35
0.013363,0.01338,0.013354,0.013374,204524.65
0.01338,0.01338,0.013374,0.013374,98817.87
0.01338,0.01338,0.013353,0.013353,845505.75
0.013368,0.01337,0.013344,0.013361,393212.95
0.013368,0.013375,0.013344,0.013375,483235.46
0.013371,0.013375,0.01336,0.013375,158834.24
0.013371,0.013377,0.01336,0.013376,174825.53
0.013373,0.013377,0.013366,0.013366,410587.07
0.013373,0.013377,0.01336,0.013367,465498.19
0.013369,0.013374,0.013369,0.013373,176207.15
0.013369,0.013374,0.013365,0.013365,246569.98
0.013364,0.013377,0.013351,0.013358,444520.85
0.013364,0.013377,0.013349,0.013349,552218.37
0.013345,0.013345,0.013329,0.013332,164616.32
0.013345,0.013345,0.013329,0.013337,434158.84
0.013328,0.013343,0.013325,0.013343,264974.67
0.013328,0.013345,0.013324,0.013337,420998.51
0.01333,0.013367,0.013328,0.013367,211204.04
0.01333,0.013378,0.013328,0.013364,794465.52
0.013364,0.013378,0.013364,0.013371,261203.41
0.013364,0.013387,0.013364,0.013381,726387.06
0.013381,0.013381,0.013374,0.013374,399028.2
0.013381,0.013391,0.013372,0.01339,1440077.49
0.01339,0.013397,0.013382,0.013382,72014.02
0.01339,0.013397,0.013361,0.013361,169839.14
0.013361,0.013371,0.013347,0.013352,253019.88
0.013361,0.013371,0.013347,0.013355,313427.9
0.013355,0.013355,0.013346,0.013352,50381.6
0.013355,0.013355,0.013346,0.013348,240810.65
0.013347,0.013347,0.013335,0.013339,105115.28
0.013347,0.013347,0.013308,0.013312,566861.68
0.013312,0.013327,0.013308,0.013324,397940.57
0.013312,0.013349,0.013308,0.013349,423668.51
0.013349,0.013363,0.013349,0.013354,316620.87
0.013349,0.013363,0.013328,0.013328,412194.36
0.013331,0.013334,0.01332,0.013323,212266.6
0.013331,0.013334,0.013314,0.013324,347056.03
0.013322,0.013323,0.013319,0.01332,77373.15
0.013322,0.013323,0.013304,0.013308,825451.29
0.013313,0.013313,0.013298,0.013313,145207.42
0.013313,0.013323,0.013298,0.013323,220361.61
0.013323,0.013323,0.013305,0.013305,28438.49
0.013323,0.013323,0.013305,0.013307,248253.56
0.01331,0.013316,0.01331,0.013316,15773.0
0.01331,0.013322,0.01331,0.013322,49856.63
0.013322,0.013322,0.013298,0.013305,659546.51
0.013303,0.013304,0.013298,0.013298,28297.17
0.013303,0.013304,0.013291,0.013298,139158.83
0.013295,0.013297,0.013287,0.013292,784280.11
0.013295,0.013298,0.013287,0.013292,1526270.08
0.013296,0.013324,0.013296,0.01332,434716.55
0.013296,0.01333,0.013296,0.013324,626559.85
0.013318,0.013327,0.013318,0.013327,70977.78
0.013318,0.013327,0.013314,0.01332,434656.96
0.013321,0.013325,0.01332,0.01332,11705.49
0.013321,0.013325,0.013312,0.013322,75513.62
0.013322,0.013326,0.013318,0.013326,300130.13
0.013322,0.013326,0.013317,0.013319,487297.85
0.01332,0.013323,0.013313,0.013323,118251.82
0.01332,0.01334,0.013313,0.013333,472878.61
0.013332,0.013332,0.013313,0.013318,321246.17
0.013332,0.013332,0.013308,0.013316,365205.98
0.013308,0.013325,0.013301,0.013317,1115958.51
0.013308,0.013325,0.013301,0.01332,1277884.92
0.01332,0.013324,0.013319,0.013323,31822.64
0.01332,0.013326,0.013316,0.013325,562200.39
0.013325,0.013326,0.01331,0.013314,233338.42
0.013325,0.013326,0.0133,0.013304,300908.44
0.013311,0.013313,0.013302,0.013303,142794.42
0.013311,0.013313,0.013281,0.01329,822433.52
0.013286,0.013307,0.013286,0.013292,952835.24
0.013286,0.013307,0.013286,0.013305,1010032.61
0.01331,0.013336,0.01331,0.013336,176706.46
0.01331,0.013342,0.01331,0.01333,520216.7
0.013333,0.013347,0.013333,0.013345,619252.65
0.013333,0.013351,0.013331,0.013335,915636.87
0.013335,0.013348,0.013335,0.013348,20787.16
0.013335,0.013379,0.013335,0.013379,738176.07
0.013379,0.013404,0.013379,0.013396,1649859.08
0.013379,0.01344,0.013379,0.013421,3082822.43
0.013417,0.013459,0.013417,0.013457,1040743.83
0.013417,0.013485,0.013417,0.013456,2966939.09
0.013462,0.013505,0.013459,0.013473,2211900.64
0.013462,0.013505,0.013459,0.013464,2225503.85
0.013464,0.013473,0.013452,0.013453,721825.09
0.013464,0.013473,0.013402,0.013422,3272019.12
0.013428,0.013428,0.013412,0.013425,465239.76
0.013428,0.013428,0.013412,0.013416,839918.45
0.013417,0.01345,0.013417,0.013425,567065.1
0.013417,0.01345,0.013406,0.013417,821119.25
0.013417,0.013428,0.01341,0.013426,440233.51
0.013417,0.013442,0.01341,0.013442,482211.26
0.013442,0.013442,0.013415,0.013427,224048.67
0.013442,0.013442,0.013415,0.013441,498430.25
0.013441,0.013445,0.013416,0.013416,332257.53
0.013441,0.013445,0.013406,0.013406,382643.26
0.013406,0.013419,0.013405,0.013414,689877.65
0.013406,0.013444,0.013404,0.013444,964409.72
0.013444,0.013447,0.0134,0.013406,736587.7
0.013444,0.013447,0.013391,0.013397,1780644.05
0.013396,0.013396,0.013379,0.013379,413347.36
0.013396,0.013396,0.013358,0.013358,1232781.06
0.013357,0.01338,0.01335,0.013352,1218989.72
0.013357,0.01338,0.013347,0.013347,1920033.13
0.013351,0.013358,0.013346,0.013349,493085.74
0.013351,0.013361,0.013346,0.01335,739244.98
0.013351,0.013367,0.01333,0.01333,1626956.04
0.013351,0.013367,0.01332,0.01332,1846275.1
0.013326,0.013339,0.013308,0.013318,1069772.73
0.013326,0.013339,0.013302,0.013314,1922601.74
0.01331,0.013335,0.013309,0.013331,222724.55
0.01331,0.013335,0.013309,0.013321,628055.12
0.013312,0.013332,0.0133,0.013325,514084.46
0.013312,0.013332,0.0133,0.013319,735701.88
